ID, ID2, Geo_FIPS, Geo_Qname, DN
3093262, CAF, CAF, Central African Republic, WAF-FRA
3093263, CAF, CAF, Central African Republic, WAF-FRA
3093264, CAF, CAF, Central African Republic, WAF-FRA
3093265, CAF, CAF, Central African Republic, WAF-FRA
3093266, CAF, CAF, Central African Republic, WAF-FRA
3093267, CAF, CAF, Central African Republic, WAF-FRA
3093268, CAF, CAF, Central African Republic, WAF-FRA
3093269, CAF, CAF, Central African Republic, WAF-FRA
3093270, CAF, CAF, Central African Republic, WAF-FRA
3093271, CAF, CAF, Central African Republic, WAF-FRA
3093272, CAF, CAF, Central African Republic, WAF-FRA
3093273, CAF, CAF, Central African Republic, WAF-FRA
3093274, CAF, CAF, Central African Republic, WAF-FRA
3093275, CAF, CAF, Central African Republic, WAF-FRA
3093276, CAF, CAF, Central African Republic, WAF-FRA
3093277, CAF, CAF, Central African Republic, WAF-FRA
3093278, CAF, CAF, Central African Republic, WAF-FRA
3093279, CAF, CAF, Central African Republic, WAF-FRA
3093280, CAF, CAF, Central African Republic, WAF-FRA
3093281, CAF, CAF, Central African Republic, WAF-FRA
3093282, CAF, CAF, Central African Republic, WAF-FRA
3093283, CAF, CAF, Central African Republic, WAF-FRA
3093284, CAF, CAF, Central African Republic, WAF-FRA
3093285, CAF, CAF, Central African Republic, WAF-FRA
3093286, CAF, CAF, Central African Republic, WAF-FRA
3093287, CAF, CAF, Central African Republic, WAF-FRA
3093288, CAF, CAF, Central African Republic, WAF-FRA
3093289, CAF, CAF, Central African Republic, WAF-FRA
3093290, CAF, CAF, Central African Republic, WAF-FRA
3093291, CAF, CAF, Central African Republic, WAF-FRA
3093292, CAF, CAF, Central African Republic, WAF-FRA
3093293, CAF, CAF, Central African Republic, WAF-FRA
3093294, CAF, CAF, Central African Republic, WAF-FRA
3093295, CAF, CAF, Central African Republic, WAF-FRA
3093296, CAF, CAF, Central African Republic, WAF-FRA
3093297, CAF, CAF, Central African Republic, WAF-FRA
3093298, CAF, CAF, Central African Republic, WAF-FRA
3093299, CAF, CAF, Central African Republic, WAF-FRA
3093300, CAF, CAF, Central African Republic, WAF-FRA
3093301, CAF, CAF, Central African Republic, WAF-FRA
3093302, CAF, CAF, Central African Republic, WAF-FRA
3093303, CHN, CHN, China, CHN
3093304, CHN, CHN, China, CHN
3093305, KAZ, KAZ, Kazakhstan, RUS
3093306, CHN, CHN, China, CHN
3093307, CHN, CHN, China, CHN
3093308, CHN, CHN, China, CHN
3093309, CHN, CHN, China, CHN
3093310, CHN, CHN, China, CHN
3093311, CHN, CHN, China, CHN
3093312, CHN, CHN, China, CHN
3093313, CHN, CHN, China, CHN
3093314, CHN, CHN, China, CHN
3093315, CHN, CHN, China, CHN
3093316, CHN, CHN, China, CHN
3093317, CHN, CHN, China, CHN
3093318, CHN, CHN, China, CHN
3093319, CHN, CHN, China, CHN
3093320, CHN, CHN, China, CHN
3093321, CHN, CHN, China, CHN
3093322, CHN, CHN, China, CHN
3093323, CHN, CHN, China, CHN
3093324, CHN, CHN, China, CHN
3093325, CHN, CHN, China, CHN
3093326, CHN, CHN, China, CHN
3093327, RUS, RUS, Russia, RUS
3093328, CHN, CHN, China, CHN
3093329, CHN, CHN, China, CHN
3093330, CHN, CHN, China, CHN
3093331, RUS, RUS, Russia, RUS
3093332, RUS, RUS, Russia, RUS
3093333, RUS, RUS, Russia, RUS
3093334, CHN, CHN, China, CHN
3093335, CHN, CHN, China, CHN
3093336, CHN, CHN, China, CHN
3093337, CHN, CHN, China, CHN
3093338, CHN, CHN, China, CHN
3093339, CHN, CHN, China, CHN
3093340, CHN, CHN, China, CHN
3093341, CHN, CHN, China, CHN
3093342, CHN, CHN, China, CHN
3093343, CHN, CHN, China, CHN
3093344, CHN, CHN, China, CHN
3093345, CHN, CHN, China, CHN
3093346, CHN, CHN, China, CHN
3093347, CHN, CHN, China, CHN
3093348, CHN, CHN, China, CHN
3093349, CHN, CHN, China, CHN
3093350, CHN, CHN, China, CHN
3093351, CHN, CHN, China, CHN
3093352, CHN, CHN, China, CHN
3093353, CHN, CHN, China, CHN
3093354, CHN, CHN, China, CHN
3093355, CHN, CHN, China, CHN
3093356, CHN, CHN, China, CHN
3093357, CHN, CHN, China, CHN
3093358, CHN, CHN, China, CHN
3093359, CHN, CHN, China, CHN
3093360, CHN, CHN, China, CHN
3093361, CHN, CHN, China, CHN
3093362, CHN, CHN, China, CHN
3093363, CHN, CHN, China, CHN
3093364, CHN, CHN, China, CHN
3093365, CHN, CHN, China, CHN
3093366, CHN, CHN, China, CHN
3093367, CHN, CHN, China, CHN
3093368, CHN, CHN, China, CHN
3093369, CHN, CHN, China, CHN
3093370, CHN, CHN, China, CHN
3093371, CHN, CHN, China, CHN
3093372, CHN, CHN, China, CHN
3093373, CHN, CHN, China, CHN
3093374, CHN, CHN, China, CHN
3093375, CHN, CHN, China, CHN
3093376, CHN, CHN, China, CHN
3093377, CHN, CHN, China, CHN
3093378, CHN, CHN, China, CHN
3093379, CHN, CHN, China, CHN
3093380, CHN, CHN, China, CHN
3093381, CHN, CHN, China, CHN
3093382, CHN, CHN, China, CHN
3093383, CHN, CHN, China, CHN
3093384, CHN, CHN, China, CHN
3093385, CHN, CHN, China, CHN
3093386, CHN, CHN, China, CHN
3093387, CHN, CHN, China, CHN
3093388, CHN, CHN, China, CHN
3093389, CHN, CHN, China, CHN
3093390, CHN, CHN, China, CHN
3093391, CHN, CHN, China, CHN
3093392, CHN, CHN, China, CHN
3093393, CHN, CHN, China, CHN
3093394, CHN, CHN, China, CHN
3093395, CHN, CHN, China, CHN
3093396, CHN, CHN, China, CHN
3093397, CHN, CHN, China, CHN
3093398, RUS, RUS, Russia, RUS
3093399, RUS, RUS, Russia, RUS
3093400, RUS, RUS, Russia, RUS
3093401, RUS, RUS, Russia, RUS
3093402, RUS, RUS, Russia, RUS
3093403, RUS, RUS, Russia, RUS
3093404, CHN, CHN, China, CHN
3093405, RUS, RUS, Russia, RUS
3093406, RUS, RUS, Russia, RUS
3093407, RUS, RUS, Russia, RUS
3093408, CHN, CHN, China, CHN
3093409, RUS, RUS, Russia, RUS
3093410, CHN, CHN, China, CHN
3093411, RUS, RUS, Russia, RUS
3093412, CHN, CHN, China, CHN
3093413, RUS, RUS, Russia, RUS
3093414, CHN, CHN, China, CHN
3093415, CHN, CHN, China, CHN
3093416, RUS, RUS, Russia, RUS
3093417, RUS, RUS, Russia, RUS
3093418, RUS, RUS, Russia, RUS
3093419, RUS, RUS, Russia, RUS
3093420, RUS, RUS, Russia, RUS
3093421, RUS, RUS, Russia, RUS
3093422, RUS, RUS, Russia, RUS
3093423, RUS, RUS, Russia, RUS
3093424, RUS, RUS, Russia, RUS
3093425, RUS, RUS, Russia, RUS
3093426, RUS, RUS, Russia, RUS
3093427, RUS, RUS, Russia, RUS
3093428, RUS, RUS, Russia, RUS
3093429, RUS, RUS, Russia, RUS
3093430, RUS, RUS, Russia, RUS
3093431, RUS, RUS, Russia, RUS
3093432, RUS, RUS, Russia, RUS
3093433, RUS, RUS, Russia, RUS
3093434, RUS, RUS, Russia, RUS
3093435, RUS, RUS, Russia, RUS
3093436, RUS, RUS, Russia, RUS
3093437, RUS, RUS, Russia, RUS
3093438, RUS, RUS, Russia, RUS
3093439, RUS, RUS, Russia, RUS
3093440, RUS, RUS, Russia, RUS
3093441, RUS, RUS, Russia, RUS
3093442, RUS, RUS, Russia, RUS
3093443, RUS, RUS, Russia, RUS
3093444, RUS, RUS, Russia, RUS
3093445, RUS, RUS, Russia, RUS
3093446, RUS, RUS, Russia, RUS
3093447, RUS, RUS, Russia, RUS
3093448, RUS, RUS, Russia, RUS
3093449, RUS, RUS, Russia, RUS
3093450, RUS, RUS, Russia, RUS
3093451, RUS, RUS, Russia, RUS
3093452, RUS, RUS, Russia, RUS
3093453, RUS, RUS, Russia, RUS
3093454, RUS, RUS, Russia, RUS
3093455, RUS, RUS, Russia, RUS
3093456, CHN, CHN, China, CHN
3093457, RUS, RUS, Russia, RUS
3093458, RUS, RUS, Russia, RUS
3093459, RUS, RUS, Russia, RUS
3093460, RUS, RUS, Russia, RUS
3093461, RUS, RUS, Russia, RUS
3093462, RUS, RUS, Russia, RUS
3093463, RUS, RUS, Russia, RUS
3093464, RUS, RUS, Russia, RUS
3093465, RUS, RUS, Russia, RUS
3093466, RUS, RUS, Russia, RUS
3093467, RUS, RUS, Russia, RUS
3093468, RUS, RUS, Russia, RUS
3093469, RUS, RUS, Russia, RUS
3093470, RUS, RUS, Russia, RUS
3093471, RUS, RUS, Russia, RUS
3093472, RUS, RUS, Russia, RUS
3093473, RUS, RUS, Russia, RUS
3093474, RUS, RUS, Russia, RUS
3093475, RUS, RUS, Russia, RUS
3093476, RUS, RUS, Russia, RUS
3093477, RUS, RUS, Russia, RUS
3093478, RUS, RUS, Russia, RUS
3093479, RUS, RUS, Russia, RUS
3093480, RUS, RUS, Russia, RUS
3093481, RUS, RUS, Russia, RUS
3093482, RUS, RUS, Russia, RUS
3093483, RUS, RUS, Russia, RUS
3093484, RUS, RUS, Russia, RUS
3093485, RUS, RUS, Russia, RUS
3093486, RUS, RUS, Russia, RUS
3093487, RUS, RUS, Russia, RUS
3093488, RUS, RUS, Russia, RUS
3093489, RUS, RUS, Russia, RUS
3093490, RUS, RUS, Russia, RUS
3093491, RUS, RUS, Russia, RUS
3093492, RUS, RUS, Russia, RUS
3093493, RUS, RUS, Russia, RUS
3093494, RUS, RUS, Russia, RUS
3093495, RUS, RUS, Russia, RUS
3093496, RUS, RUS, Russia, RUS
3093497, RUS, RUS, Russia, RUS
3093498, RUS, RUS, Russia, RUS
3093499, RUS, RUS, Russia, RUS
3093500, RUS, RUS, Russia, RUS
3093501, RUS, RUS, Russia, RUS
3093502, RUS, RUS, Russia, RUS
3093503, RUS, RUS, Russia, RUS
3093504, RUS, RUS, Russia, RUS
3093505, RUS, RUS, Russia, RUS
3093506, RUS, RUS, Russia, RUS
3093507, RUS, RUS, Russia, RUS
3093508, RUS, RUS, Russia, RUS
3093509, RUS, RUS, Russia, RUS
3093510, RUS, RUS, Russia, RUS
3093511, RUS, RUS, Russia, RUS
3093512, RUS, RUS, Russia, RUS
3093513, RUS, RUS, Russia, RUS
3093514, RUS, RUS, Russia, RUS
3093515, RUS, RUS, Russia, RUS
3093516, RUS, RUS, Russia, RUS
3093517, RUS, RUS, Russia, RUS
3093518, RUS, RUS, Russia, RUS
3093519, RUS, RUS, Russia, RUS
3093520, RUS, RUS, Russia, RUS
3093521, RUS, RUS, Russia, RUS
3093522, RUS, RUS, Russia, RUS
3093523, RUS, RUS, Russia, RUS
3093524, RUS, RUS, Russia, RUS
3093525, RUS, RUS, Russia, RUS
3093526, RUS, RUS, Russia, RUS
3093527, RUS, RUS, Russia, RUS
3093528, RUS, RUS, Russia, RUS
3093529, RUS, RUS, Russia, RUS
3093530, RUS, RUS, Russia, RUS
3093531, RUS, RUS, Russia, RUS
3093532, RUS, RUS, Russia, RUS
3093533, RUS, RUS, Russia, RUS
3093534, RUS, RUS, Russia, RUS
3093535, RUS, RUS, Russia, RUS
3093536, RUS, RUS, Russia, RUS
3093537, RUS, RUS, Russia, RUS
3093538, RUS, RUS, Russia, RUS
3093539, RUS, RUS, Russia, RUS
3093540, RUS, RUS, Russia, RUS
3093541, RUS, RUS, Russia, RUS
3093542, RUS, RUS, Russia, RUS
3093543, RUS, RUS, Russia, RUS
3093544, RUS, RUS, Russia, RUS
3093545, RUS, RUS, Russia, RUS
3093546, RUS, RUS, Russia, RUS
3093547, RUS, RUS, Russia, RUS
3093548, RUS, RUS, Russia, RUS
3093549, RUS, RUS, Russia, RUS
3093550, RUS, RUS, Russia, RUS
3093551, RUS, RUS, Russia, RUS
3093552, RUS, RUS, Russia, RUS
3093553, RUS, RUS, Russia, RUS
3093554, RUS, RUS, Russia, RUS
3093555, RUS, RUS, Russia, RUS
3093556, RUS, RUS, Russia, RUS
3093557, RUS, RUS, Russia, RUS
3093558, RUS, RUS, Russia, RUS
3093559, RUS, RUS, Russia, RUS
3093560, RUS, RUS, Russia, RUS
3093561, RUS, RUS, Russia, RUS
3093562, RUS, RUS, Russia, RUS
3093563, RUS, RUS, Russia, RUS
3093564, RUS, RUS, Russia, RUS
3093565, RUS, RUS, Russia, RUS
3093566, RUS, RUS, Russia, RUS
3093567, RUS, RUS, Russia, RUS
3093568, RUS, RUS, Russia, RUS
3093569, RUS, RUS, Russia, RUS
3093570, RUS, RUS, Russia, RUS
3093571, RUS, RUS, Russia, RUS
3093572, RUS, RUS, Russia, RUS
3093573, RUS, RUS, Russia, RUS
3093574, RUS, RUS, Russia, RUS
3093575, RUS, RUS, Russia, RUS
3093576, RUS, RUS, Russia, RUS
3093577, RUS, RUS, Russia, RUS
3093578, RUS, RUS, Russia, RUS
3093579, RUS, RUS, Russia, RUS
3093580, RUS, RUS, Russia, RUS
3093581, RUS, RUS, Russia, RUS
3093582, RUS, RUS, Russia, RUS
3093583, RUS, RUS, Russia, RUS
3093584, RUS, RUS, Russia, RUS
3093585, RUS, RUS, Russia, RUS
3093586, RUS, RUS, Russia, RUS
3093587, RUS, RUS, Russia, RUS
3093588, RUS, RUS, Russia, RUS
3093589, RUS, RUS, Russia, RUS
3093590, RUS, RUS, Russia, RUS
3093591, RUS, RUS, Russia, RUS
3093592, CHN, CHN, China, CHN
3093593, RUS, RUS, Russia, RUS
3093594, RUS, RUS, Russia, RUS
3093595, CHN, CHN, China, CHN
3093596, CHN, CHN, China, CHN
3093597, CHN, CHN, China, CHN
3093598, RUS, RUS, Russia, RUS
3093599, RUS, RUS, Russia, RUS
3093600, RUS, RUS, Russia, RUS
3093601, RUS, RUS, Russia, RUS
3093602, RUS, RUS, Russia, RUS
3093603, RUS, RUS, Russia, RUS
3093604, RUS, RUS, Russia, RUS
3093605, RUS, RUS, Russia, RUS
3093606, RUS, RUS, Russia, RUS
3093607, RUS, RUS, Russia, RUS
3093608, RUS, RUS, Russia, RUS
3093609, RUS, RUS, Russia, RUS
3093610, RUS, RUS, Russia, RUS
3093611, RUS, RUS, Russia, RUS
3093612, CHN, CHN, China, CHN
3093613, RUS, RUS, Russia, RUS
3093614, RUS, RUS, Russia, RUS
3093615, RUS, RUS, Russia, RUS
3093616, RUS, RUS, Russia, RUS
3093617, RUS, RUS, Russia, RUS
3093618, RUS, RUS, Russia, RUS
3093619, RUS, RUS, Russia, RUS
3093620, RUS, RUS, Russia, RUS
3093621, RUS, RUS, Russia, RUS
3093622, CHN, CHN, China, CHN
3093623, CHN, CHN, China, CHN
3093624, CHN, CHN, China, CHN
3093625, RUS, RUS, Russia, RUS
3093626, RUS, RUS, Russia, RUS
3093627, RUS, RUS, Russia, RUS
3093628, RUS, RUS, Russia, RUS
3093629, RUS, RUS, Russia, RUS
3093630, RUS, RUS, Russia, RUS
3093631, RUS, RUS, Russia, RUS
3093632, RUS, RUS, Russia, RUS
3093633, RUS, RUS, Russia, RUS
3093634, RUS, RUS, Russia, RUS
3093635, RUS, RUS, Russia, RUS
3093636, RUS, RUS, Russia, RUS
3093637, RUS, RUS, Russia, RUS
3093638, RUS, RUS, Russia, RUS
3093639, CHN, CHN, China, CHN
3093640, RUS, RUS, Russia, RUS
3093641, CHN, CHN, China, CHN
3093642, RUS, RUS, Russia, RUS
3093643, CHN, CHN, China, CHN
3093644, RUS, RUS, Russia, RUS
3093645, CHN, CHN, China, CHN
3093646, CHN, CHN, China, CHN
3093647, CHN, CHN, China, CHN
3093648, CHN, CHN, China, CHN
3093649, RUS, RUS, Russia, RUS
3093650, RUS, RUS, Russia, RUS
3093651, RUS, RUS, Russia, RUS
3093652, RUS, RUS, Russia, RUS
3093653, RUS, RUS, Russia, RUS
3093654, CHN, CHN, China, CHN
3093655, CHN, CHN, China, CHN
3093656, RUS, RUS, Russia, RUS
3093657, RUS, RUS, Russia, RUS
3093658, RUS, RUS, Russia, RUS
3093659, RUS, RUS, Russia, RUS
3093660, RUS, RUS, Russia, RUS
3093661, RUS, RUS, Russia, RUS
3093662, RUS, RUS, Russia, RUS
3093663, RUS, RUS, Russia, RUS
3093664, RUS, RUS, Russia, RUS
3093665, RUS, RUS, Russia, RUS
3093666, RUS, RUS, Russia, RUS
3093667, RUS, RUS, Russia, RUS
3093668, RUS, RUS, Russia, RUS
3093669, RUS, RUS, Russia, RUS
3093670, RUS, RUS, Russia, RUS
3093671, RUS, RUS, Russia, RUS
3093672, RUS, RUS, Russia, RUS
3093673, RUS, RUS, Russia, RUS
3093674, RUS, RUS, Russia, RUS
3093675, RUS, RUS, Russia, RUS
3093676, CHN, CHN, China, CHN
3093677, RUS, RUS, Russia, RUS
3093678, RUS, RUS, Russia, RUS
3093679, RUS, RUS, Russia, RUS
3093680, RUS, RUS, Russia, RUS
3093681, RUS, RUS, Russia, RUS
3093682, CHN, CHN, China, CHN
3093683, CHN, CHN, China, CHN
3093684, RUS, RUS, Russia, RUS
3093685, RUS, RUS, Russia, RUS
3093686, RUS, RUS, Russia, RUS
3093687, RUS, RUS, Russia, RUS
3093688, RUS, RUS, Russia, RUS
3093689, RUS, RUS, Russia, RUS
3093690, RUS, RUS, Russia, RUS
3093691, RUS, RUS, Russia, RUS
3093692, RUS, RUS, Russia, RUS
3093693, RUS, RUS, Russia, RUS
3093694, RUS, RUS, Russia, RUS
3093695, CHN, CHN, China, CHN
3093696, RUS, RUS, Russia, RUS
3093697, RUS, RUS, Russia, RUS
3093698, RUS, RUS, Russia, RUS
3093699, RUS, RUS, Russia, RUS
3093700, CHN, CHN, China, CHN
3093701, RUS, RUS, Russia, RUS
3093702, RUS, RUS, Russia, RUS
3093703, RUS, RUS, Russia, RUS
3093704, RUS, RUS, Russia, RUS
3093705, RUS, RUS, Russia, RUS
3093706, RUS, RUS, Russia, RUS
3093707, RUS, RUS, Russia, RUS
3093708, CHN, CHN, China, CHN
3093709, RUS, RUS, Russia, RUS
3093710, RUS, RUS, Russia, RUS
3093711, RUS, RUS, Russia, RUS
3093712, CHN, CHN, China, CHN
3093713, RUS, RUS, Russia, RUS
3093714, RUS, RUS, Russia, RUS
3093715, RUS, RUS, Russia, RUS
3093716, RUS, RUS, Russia, RUS
3093717, RUS, RUS, Russia, RUS
3093718, RUS, RUS, Russia, RUS
3093719, RUS, RUS, Russia, RUS
3093720, RUS, RUS, Russia, RUS
3093721, CHN, CHN, China, CHN
3093722, RUS, RUS, Russia, RUS
3093723, RUS, RUS, Russia, RUS
3093724, RUS, RUS, Russia, RUS
3093725, RUS, RUS, Russia, RUS
3093726, RUS, RUS, Russia, RUS
3093727, RUS, RUS, Russia, RUS
3093728, RUS, RUS, Russia, RUS
3093729, RUS, RUS, Russia, RUS
3093730, RUS, RUS, Russia, RUS
3093731, RUS, RUS, Russia, RUS
3093732, RUS, RUS, Russia, RUS
3093733, RUS, RUS, Russia, RUS
3093734, RUS, RUS, Russia, RUS
3093735, RUS, RUS, Russia, RUS
3093736, RUS, RUS, Russia, RUS
3093737, RUS, RUS, Russia, RUS
3093738, RUS, RUS, Russia, RUS
3093739, RUS, RUS, Russia, RUS
3093740, RUS, RUS, Russia, RUS
3093741, CHN, CHN, China, CHN
3093742, RUS, RUS, Russia, RUS
3093743, RUS, RUS, Russia, RUS
3093744, CHN, CHN, China, CHN
3093745, RUS, RUS, Russia, RUS
3093746, CHN, CHN, China, CHN
3093747, RUS, RUS, Russia, RUS
3093748, RUS, RUS, Russia, RUS
3093749, CHN, CHN, China, CHN
3093750, RUS, RUS, Russia, RUS
3093751, RUS, RUS, Russia, RUS
3093752, CHN, CHN, China, CHN
3093753, RUS, RUS, Russia, RUS
3093754, CHN, CHN, China, CHN
3093755, RUS, RUS, Russia, RUS
3093756, RUS, RUS, Russia, RUS
3093757, CHN, CHN, China, CHN
3093758, RUS, RUS, Russia, RUS
3093759, CHN, CHN, China, CHN
3093760, RUS, RUS, Russia, RUS
3093761, CHN, CHN, China, CHN
3093762, CHN, CHN, China, CHN
3093763, CHN, CHN, China, CHN
3093764, CHN, CHN, China, CHN
3093765, RUS, RUS, Russia, RUS
3093766, RUS, RUS, Russia, RUS
3093767, RUS, RUS, Russia, RUS
3093768, RUS, RUS, Russia, RUS
3093769, RUS, RUS, Russia, RUS
3093770, RUS, RUS, Russia, RUS
3093771, RUS, RUS, Russia, RUS
3093772, RUS, RUS, Russia, RUS
3093773, RUS, RUS, Russia, RUS
3093774, RUS, RUS, Russia, RUS
3093775, RUS, RUS, Russia, RUS
3093776, RUS, RUS, Russia, RUS
3093777, RUS, RUS, Russia, RUS
3093778, RUS, RUS, Russia, RUS
3093779, RUS, RUS, Russia, RUS
3093780, RUS, RUS, Russia, RUS
3093781, RUS, RUS, Russia, RUS
3093782, RUS, RUS, Russia, RUS
3093783, RUS, RUS, Russia, RUS
3093784, RUS, RUS, Russia, RUS
3093785, RUS, RUS, Russia, RUS
3093786, RUS, RUS, Russia, RUS
3093787, RUS, RUS, Russia, RUS
3093788, RUS, RUS, Russia, RUS
3093789, RUS, RUS, Russia, RUS
3093790, RUS, RUS, Russia, RUS
3093791, RUS, RUS, Russia, RUS
3093792, RUS, RUS, Russia, RUS
3093793, RUS, RUS, Russia, RUS
3093794, RUS, RUS, Russia, RUS
3093795, RUS, RUS, Russia, RUS
3093796, RUS, RUS, Russia, RUS
3093797, RUS, RUS, Russia, RUS
3093798, RUS, RUS, Russia, RUS
3093799, RUS, RUS, Russia, RUS
3093800, RUS, RUS, Russia, RUS
3093801, RUS, RUS, Russia, RUS
3093802, RUS, RUS, Russia, RUS
3093803, RUS, RUS, Russia, RUS
3093804, RUS, RUS, Russia, RUS
3093805, COL, COL, Colombia, COL
3093806, COL, COL, Colombia, COL
3093807, COL, COL, Colombia, COL
3093808, COL, COL, Colombia, COL
3093809, COL, COL, Colombia, COL
3093810, ECU, ECU, Ecuador, ECU
3093811, ECU, ECU, Ecuador, ECU
3093812, ECU, ECU, Ecuador, ECU
3093813, ECU, ECU, Ecuador, ECU
3093814, ECU, ECU, Ecuador, ECU
3093815, ECU, ECU, Ecuador, ECU
3093816, ECU, ECU, Ecuador, ECU
3093817, ECU, ECU, Ecuador, ECU
3093818, ECU, ECU, Ecuador, ECU
3093819, ECU, ECU, Ecuador, ECU
3093820, ECU, ECU, Ecuador, ECU
3093821, ECU, ECU, Ecuador, ECU
3093822, ECU, ECU, Ecuador, ECU
3093823, ECU, ECU, Ecuador, ECU
3093824, ECU, ECU, Ecuador, ECU
3093825, ECU, ECU, Ecuador, ECU
3093826, ECU, ECU, Ecuador, ECU
3093827, ECU, ECU, Ecuador, ECU
3093828, ECU, ECU, Ecuador, ECU
3093829, ECU, ECU, Ecuador, ECU
3093830, COL, COL, Colombia, COL
3093831, COL, COL, Colombia, COL
3093832, COL, COL, Colombia, COL
3093833, COL, COL, Colombia, COL
3093834, COL, COL, Colombia, COL
3093835, COL, COL, Colombia, COL
3093836, COL, COL, Colombia, COL
3093837, COL, COL, Colombia, COL
3093838, COL, COL, Colombia, COL
3093839, PER, PER, Peru, PER
3093840, COL, COL, Colombia, COL
3093841, COL, COL, Colombia, COL
3093842, COL, COL, Colombia, COL
3093843, COL, COL, Colombia, COL
3093844, COL, COL, Colombia, COL
3093845, COL, COL, Colombia, COL
3093846, COL, COL, Colombia, COL
3093847, COL, COL, Colombia, COL
3093848, BRA, BRA, Brazil, BRA
3093849, BRA, BRA, Brazil, BRA
3093850, BRA, BRA, Brazil, BRA
3093851, COL, COL, Colombia, COL
3093852, COL, COL, Colombia, COL
3093853, COL, COL, Colombia, COL
3093854, COL, COL, Colombia, COL
3093855, COL, COL, Colombia, COL
3093856, COL, COL, Colombia, COL
3093857, COL, COL, Colombia, COL
3093858, COL, COL, Colombia, COL
3093859, COL, COL, Colombia, COL
3093860, COL, COL, Colombia, COL
3093861, COL, COL, Colombia, COL
3093862, COL, COL, Colombia, COL
3093863, COL, COL, Colombia, COL
3093864, COL, COL, Colombia, COL
3093865, COL, COL, Colombia, COL
3093866, COL, COL, Colombia, COL
3093867, COL, COL, Colombia, PER
3093868, COL, COL, Colombia, COL
3093869, COL, COL, Colombia, COL
3093870, ECU, ECU, Ecuador, ECU
3093871, PER, PER, Peru, PER
3093872, PER, PER, Peru, PER
3093873, PER, PER, Peru, PER
3093874, PER, PER, Peru, PER
3093875, PER, PER, Peru, PER
3093876, COL, COL, Colombia, COL
3093877, BRA, BRA, Brazil, BRA
3093878, COL, COL, Colombia, COL
3093879, BRA, BRA, Brazil, BRA
3093880, BRA, BRA, Brazil, BRA
3093881, COL, COL, Colombia, COL
3093882, BRA, BRA, Brazil, BRA
3093883, COL, COL, Colombia, COL
3093884, BRA, BRA, Brazil, BRA
3093885, COL, COL, Colombia, COL
3093886, BRA, BRA, Brazil, BRA
3093887, COL, COL, Colombia, COL
3093888, BRA, BRA, Brazil, BRA
3093889, COL, COL, Colombia, PER
3093890, PER, PER, Peru, PER
3093891, PER, PER, Peru, PER
3093892, COL, COL, Colombia, COL
3093893, COL, COL, Colombia, COL
3093894, COL, COL, Colombia, COL
3093895, COL, COL, Colombia, COL
3093896, COL, COL, Colombia, COL
3093897, COL, COL, Colombia, COL
3093898, COL, COL, Colombia, COL
3093899, COL, COL, Colombia, COL
3093900, COL, COL, Colombia, COL
3093901, COL, COL, Colombia, COL
3093902, COL, COL, Colombia, COL
3093903, COL, COL, Colombia, COL
3093904, COL, COL, Colombia, COL
3093905, COL, COL, Colombia, COL
3093906, COL, COL, Colombia, COL
3093907, COL, COL, Colombia, COL
3093908, COL, COL, Colombia, COL
3093909, COL, COL, Colombia, COL
3093910, COL, COL, Colombia, COL
3093911, COL, COL, Colombia, COL
3093912, COL, COL, Colombia, COL
3093913, COL, COL, Colombia, COL
3093914, COL, COL, Colombia, COL
3093915, COL, COL, Colombia, COL
3093916, COL, COL, Colombia, COL
3093917, COL, COL, Colombia, COL
3093918, COL, COL, Colombia, COL
3093919, COL, COL, Colombia, COL
3093920, COL, COL, Colombia, COL
3093921, COL, COL, Colombia, COL
3093922, COL, COL, Colombia, COL
3093923, COL, COL, Colombia, COL
3093924, COL, COL, Colombia, COL
3093925, COL, COL, Colombia, COL
3093926, COL, COL, Colombia, COL
3093927, COL, COL, Colombia, COL
3093928, COL, COL, Colombia, COL
3093929, COL, COL, Colombia, COL
3093930, COL, COL, Colombia, COL
3093931, COL, COL, Colombia, COL
3093932, COL, COL, Colombia, COL
3093933, COL, COL, Colombia, COL
3093934, COL, COL, Colombia, COL
3093935, COL, COL, Colombia, COL
3093936, ECU, ECU, Ecuador, ECU
3093937, COL, COL, Colombia, COL
3093938, COL, COL, Colombia, PER
3093939, PER, PER, Peru, PER
3093940, COL, COL, Colombia, COL
3093941, COL, COL, Colombia, PER
3093942, PER, PER, Peru, PER
3093943, COL, COL, Colombia, PER
3093944, PER, PER, Peru, PER
3093945, PER, PER, Peru, PER
3093946, COL, COL, Colombia, COL
3093947, COL, COL, Colombia, PER
3093948, COL, COL, Colombia, COL
3093949, COL, COL, Colombia, COL
3093950, COL, COL, Colombia, COL
3093951, COL, COL, Colombia, COL
3093952, COL, COL, Colombia, PER
3093953, COL, COL, Colombia, COL
3093954, COL, COL, Colombia, COL
3093955, COL, COL, Colombia, COL
3093956, COL, COL, Colombia, COL
3093957, COL, COL, Colombia, PER
3093958, PER, PER, Peru, PER
3093959, COL, COL, Colombia, PER
3093960, PER, PER, Peru, PER
3093961, COL, COL, Colombia, COL
3093962, PER, PER, Peru, PER
3093963, COL, COL, Colombia, PER
3093964, PER, PER, Peru, PER
3093965, PER, PER, Peru, PER
3093966, COL, COL, Colombia, PER
3093967, PER, PER, Peru, PER
3093968, PER, PER, Peru, PER
3093969, PER, PER, Peru, PER
3093970, COL, COL, Colombia, PER
