ID,ISO,NAME_0,HASC_1,ISONEW,Colony
3077549,BOL,Bolivia,BO.CB,BOL,BOL
3077552,BOL,Bolivia,BO.OR,BOL,BOL
3077554,BOL,Bolivia,BO.PO,BOL,BOL
3077556,BOL,Bolivia,BO.TR,BOL,BOL
3077561,BRA,Brazil,BR.CE,BRA,BRA
3077562,BRA,Brazil,BR.DF,BRA,BRA
3077563,BRA,Brazil,BR.ES,BRA,BRA
3077570,BRA,Brazil,BR.PB,BRA,BRA
3077573,BRA,Brazil,BR.PI,BRA,BRA
3077574,BRA,Brazil,BR.RJ,BRA,BRA
3077575,BRA,Brazil,BR.RN,BRA,BRA
3077576,BRA,Brazil,BR.RS,BRA,BRA
3077579,BRA,Brazil,BR.SC,BRA,BRA
3077583,BRB,Barbados,BB.CC,BRB,BRB
3077584,BRB,Barbados,BB.AN,BRB,BRB
3077585,BRB,Barbados,BB.GE,BRB,BRB
3077586,BRB,Barbados,BB.JM,BRB,BRB
3077587,BRB,Barbados,BB.JN,BRB,BRB
3077588,BRB,Barbados,BB.JS,BRB,BRB
3077589,BRB,Barbados,BB.LU,BRB,BRB
3077590,BRB,Barbados,BB.MI,BRB,BRB
3077591,BRB,Barbados,BB.PE,BRB,BRB
3077592,BRB,Barbados,BB.PH,BRB,BRB
3077593,BRB,Barbados,BB.TH,BRB,BRB
3077594,BRN,Brunei,BN.BE,BRN,BRN
3077595,BRN,Brunei,BN.BM,BRN,BRN
3077596,BRN,Brunei,BN.TE,BRN,BRN
3077597,BRN,Brunei,BN.TU,BRN,BRN
3077598,BTN,Bhutan,BT.BU,BTN,BTN
3077599,BTN,Bhutan,BT.CK,BTN,BTN
3077600,BTN,Bhutan,BT.CR,BTN,BTN
3077601,BTN,Bhutan,BT.DA,BTN,BTN
3077602,BTN,Bhutan,BT.GA,BTN,BTN
3077603,BTN,Bhutan,BT.GE,BTN,BTN
3077604,BTN,Bhutan,BT.HA,BTN,BTN
3077605,BTN,Bhutan,BT.LH,BTN,BTN
3077606,BTN,Bhutan,BT.MO,BTN,BTN
3077607,BTN,Bhutan,BT.PR,BTN,BTN
3077608,BTN,Bhutan,BT.PM,BTN,BTN
3077609,BTN,Bhutan,BT.PN,BTN,BTN
3077610,BTN,Bhutan,BT.SM,BTN,BTN
3077611,BTN,Bhutan,BT.SJ,BTN,BTN
3077612,BTN,Bhutan,BT.SG,BTN,BTN
3077613,BTN,Bhutan,BT.TY,BTN,BTN
3077614,BTN,Bhutan,BT.TA,BTN,BTN
3077615,BTN,Bhutan,BT.TM,BTN,BTN
3077616,BTN,Bhutan,BT.TO,BTN,BTN
3077617,BTN,Bhutan,BT.WP,BTN,BTN
3077618,BWA,Botswana,BW.CE,BWA,BWA
3077619,BWA,Botswana,BW.GH,BWA,BWA
3077620,BWA,Botswana,BW.KG,BWA,BWA
3077621,BWA,Botswana,BW.KL,BWA,BWA
3077622,BWA,Botswana,BW.KW,BWA,BWA
3077623,BWA,Botswana,BW.NE,BWA,BWA
3077625,BWA,Botswana,BW.SE,BWA,BWA
3077626,BWA,Botswana,BW.SO,BWA,BWA
3077628,CAF,Central African Republic,CF.HK,CAF,CAF
3077629,CAF,Central African Republic,CF.HM,CAF,CAF
3077631,CAF,Central African Republic,CF.SE,CAF,CAF
3077632,CAF,Central African Republic,CF.VK,CAF,CAF
3077636,CAN,Canada,CA.NB,CAN,CAN
3077638,CAN,Canada,CA.NS,CAN,CAN
3077641,CAN,Canada,CA.PE,CAN,CAN
3077644,CHE,Switzerland,CH.AG,CHE,CHE
3077645,CHE,Switzerland,CH.AR,CHE,CHE
3077646,CHE,Switzerland,CH.AI,CHE,CHE
3077647,CHE,Switzerland,CH.FR,CHE,CHE
3077648,CHE,Switzerland,CH.GE,CHE,CHE
3077649,CHE,Switzerland,CH.GL,CHE,CHE
3077650,CHE,Switzerland,CH.GR,CHE,CHE
3077651,CHE,Switzerland,,CHE,CHE
3077652,CHE,Switzerland,CH.LU,CHE,CHE
3077653,CHE,Switzerland,CH.NE,CHE,CHE
3077654,CHE,Switzerland,CH.NW,CHE,CHE
3077655,CHE,Switzerland,CH.OW,CHE,CHE
3077656,CHE,Switzerland,CH.SG,CHE,CHE
3077657,CHE,Switzerland,CH.SH,CHE,CHE
3077658,CHE,Switzerland,CH.SZ,CHE,CHE
3077659,CHE,Switzerland,CH.TG,CHE,CHE
3077660,CHE,Switzerland,CH.TI,CHE,CHE
3077661,CHE,Switzerland,CH.UR,CHE,CHE
3077662,CHE,Switzerland,CH.VS,CHE,CHE
3077663,CHE,Switzerland,CH.VD,CHE,CHE
3077664,CHE,Switzerland,CH.ZG,CHE,CHE
3077665,CHE,Switzerland,CH.ZH,CHE,CHE
3077666,CHL,Chile,CL.AI,CHL,CHL
3077667,CHL,Chile,CL.AN,CHL,CHL
3077668,CHL,Chile,CL.AR,CHL,CHL
3077669,CHL,Chile,CL.AT,CHL,CHL
3077670,CHL,Chile,CL.BI,CHL,CHL
3077671,CHL,Chile,CL.CO,CHL,CHL
3077672,CHL,Chile,CL.LI,CHL,CHL
3077673,CHL,Chile,CL.LL,CHL,CHL
3077674,CHL,Chile,CL.MA,CHL,CHL
3077675,CHL,Chile,CL.ML,CHL,CHL
3077676,CHL,Chile,CL.RM,CHL,CHL
3077677,CHL,Chile,CL.TA,CHL,CHL
3077678,CHL,Chile,CL.VS,CHL,CHL
3077680,CHN,China,CN.BJ,CHN,CHN
3077682,CHN,China,CN.FJ,CHN,CHN
3077686,CHN,China,CN.HA,CHN,CHN
3077687,CHN,China,CN.HB,CHN,CHN
3077693,CHN,China,CN.JX,CHN,CHN
3077694,CHN,China,CN.JL,CHN,CHN
3077697,CHN,China,,CHN,CHN
3077700,CHN,China,CN.SH,CHN,CHN
3077703,CHN,China,CN.TJ,CHN,CHN
3077705,CHN,China,CN.XZ,CHN,CHN
3077706,CHN,China,CN.YN,CHN,CHN
3077707,CHN,China,CN.ZJ,CHN,CHN
3077708,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.AG,CIV,CIV
3077709,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.BF,CIV,CIV
3077710,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.BS,CIV,CIV
3077711,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.DE,CIV,CIV
3077712,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.DH,CIV,CIV
3077713,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.FR,CIV,CIV
3077714,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.HT,CIV,CIV
3077715,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.LC,CIV,CIV
3077716,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.LG,CIV,CIV
3077717,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.MR,CIV,CIV
3077718,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.MV,CIV,CIV
3077719,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.MC,CIV,CIV
3077720,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.NC,CIV,CIV
3077721,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.SV,CIV,CIV
3077722,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.SB,CIV,CIV
3077723,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.SC,CIV,CIV
3077724,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.VB,CIV,CIV
3077725,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.WR,CIV,CIV
3077726,CIV,CÃƒÆ’Ã‚Â´te d'Ivoire,CI.ZA,CIV,CIV
3077727,CMR,Cameroon,CM.EN,CMR,CMR
3077729,COD,Democratic Republic of the Congo,CD.KC,COD,COD
3077730,COD,Democratic Republic of the Congo,CD.KR,COD,COD
3077736,COL,Colombia,CO.AR,COL,COL
3077741,COL,Colombia,CO.CS,COL,COL
3077744,COL,Colombia,CO.CH,COL,COL
3077745,COL,Colombia,CO.CO,COL,COL
3077750,COL,Colombia,CO.LG,COL,COL
3077752,COL,Colombia,CO.ME,COL,COL
3077753,COL,Colombia,CO.NA,COL,COL
3077754,COL,Colombia,CO.NS,COL,COL
3077756,COL,Colombia,CO.QD,COL,COL
3077757,COL,Colombia,CO.RI,COL,COL
3077758,COL,Colombia,CO.SA,COL,COL
3077760,COL,Colombia,CO.SU,COL,COL
3077762,COL,Colombia,CO.VC,COL,COL
3077764,COM,Comoros,KM.MO,COM,COM
3077765,COM,Comoros,KM.GC,COM,COM
3077766,COM,Comoros,KM.AN,COM,COM
3077767,CPV,Cape Verde,CV.BV,CPV,CPV
3077768,CPV,Cape Verde,CV.BR,CPV,CPV
3077769,CPV,Cape Verde,CV.MA,CPV,CPV
3077770,CPV,Cape Verde,CV.MO,CPV,CPV
3077771,CPV,Cape Verde,CV.PA,CPV,CPV
3077772,CPV,Cape Verde,CV.PN,CPV,CPV
3077773,CPV,Cape Verde,CV.PI,CPV,CPV
3077774,CPV,Cape Verde,CV.RG,CPV,CPV
3077775,CPV,Cape Verde,CV.SL,CPV,CPV
3077776,CPV,Cape Verde,CV.SC,CPV,CPV
3077777,CPV,Cape Verde,CV.SZ,CPV,CPV
3077778,CPV,Cape Verde,CV.SD,CPV,CPV
3077779,CPV,Cape Verde,CV.SF,CPV,CPV
3077780,CPV,Cape Verde,CV.SM,CPV,CPV
3077781,CPV,Cape Verde,CV.SN,CPV,CPV
3077782,CPV,Cape Verde,CV.SV,CPV,CPV
3077783,CPV,Cape Verde,CV.TF,CPV,CPV
3077785,CRI,Costa Rica,CR.CA,CRI,CRI
3077786,CRI,Costa Rica,CR.GU,CRI,CRI
3077787,CRI,Costa Rica,CR.HE,CRI,CRI
3077789,CRI,Costa Rica,CR.PU,CRI,CRI
3077790,CRI,Costa Rica,CR.SJ,CRI,CRI
3077791,CUB,Cuba,CU.CM,CUB,CUB
3077792,CUB,Cuba,CU.CA,CUB,CUB
3077793,CUB,Cuba,CU.CF,CUB,CUB
3077794,CUB,Cuba,CU.CH,CUB,CUB
3077795,CUB,Cuba,CU.GR,CUB,CUB
3077796,CUB,Cuba,CU.GU,CUB,CUB
3077797,CUB,Cuba,CU.HO,CUB,CUB
3077798,CUB,Cuba,CU.IJ,CUB,CUB
3077799,CUB,Cuba,CU.LH,CUB,CUB
3077800,CUB,Cuba,CU.LT,CUB,CUB
3077801,CUB,Cuba,CU.MA,CUB,CUB
3077802,CUB,Cuba,CU.PR,CUB,CUB
3077803,CUB,Cuba,CU.SS,CUB,CUB
3077804,CUB,Cuba,CU.SC,CUB,CUB
3077805,CUB,Cuba,CU.VC,CUB,CUB
3077806,CYM,Cayman Islands,KY.BT,CYM,CYM
3077807,CYM,Cayman Islands,KY.CB,CYM,CYM
3077808,CYM,Cayman Islands,KY.EE,CYM,CYM
3077809,CYM,Cayman Islands,KY.GT,CYM,CYM
3077810,CYM,Cayman Islands,KY.SO,CYM,CYM
3077811,CYM,Cayman Islands,KY.NS,CYM,CYM
3077812,CYM,Cayman Islands,KY.WB,CYM,CYM
3077813,CYP,Cyprus,CY.FA,CYP,CYP
3077814,CYP,Cyprus,CY.KY,CYP,CYP
3077815,CYP,Cyprus,CY.LA,CYP,CYP
3077816,CYP,Cyprus,CY.LI,CYP,CYP
3077817,CYP,Cyprus,CY.NI,CYP,CYP
3077818,CYP,Cyprus,CY.PA,CYP,CYP
3077819,CZE,Czech Republic,CZ.CK,AUH,CZE
3077820,CZE,Czech Republic,CZ.BK,AUH,CZE
3077821,CZE,Czech Republic,CZ.KK,AUH,CZE
3077822,CZE,Czech Republic,CZ.JK,AUH,CZE
3077823,CZE,Czech Republic,CZ.HK,AUH,CZE
3077824,CZE,Czech Republic,CZ.LK,AUH,CZE
3077825,CZE,Czech Republic,CZ.OK,AUH,CZE
3077826,CZE,Czech Republic,CZ.EK,AUH,CZE
3077827,CZE,Czech Republic,CZ.PK,AUH,CZE
3077828,CZE,Czech Republic,CZ.SK,AUH,CZE
3077829,CZE,Czech Republic,CZ.SK,AUH,CZE
3077830,CZE,Czech Republic,CZ.UK,AUH,CZE
3077831,CZE,Czech Republic,CZ.ZK,AUH,CZE
3077832,DEU,Germany,DE.BW,DEU,DEU
3077833,DEU,Germany,DE.BY,DEU,DEU
3077834,DEU,Germany,DE.BE,DEU,DEU
3077835,DEU,Germany,DE.BR,DEU,DEU
3077836,DEU,Germany,DE.HB,DEU,DEU
3077837,DEU,Germany,DE.HH,DEU,DEU
3077839,DEU,Germany,DE.MV,DEU,DEU
3077840,DEU,Germany,DE.NI,DEU,DEU
3077841,DEU,Germany,DE.SN,DEU,DEU
3077842,DEU,Germany,DE.ST,DEU,DEU
3077843,DEU,Germany,DE.SH,DEU,DEU
3077844,DEU,Germany,DE.TH,DEU,DEU
3077845,DJI,Djibouti,DJ.AS,DJI,DJI
3077846,DJI,Djibouti,DJ.DK,DJI,DJI
3077847,DJI,Djibouti,DJ.DB,DJI,DJI
3077848,DJI,Djibouti,DJ.OB,DJI,DJI
3077849,DJI,Djibouti,DJ.TA,DJI,DJI
3077850,DNK,Denmark,DK.AR,DNK,DNK
3077851,DNK,Denmark,DK.BO,DNK,DNK
3077852,DNK,Denmark,DK.KH,DNK,DNK
3077853,DNK,Denmark,DK.FR,DNK,DNK
3077854,DNK,Denmark,DK.FY,DNK,DNK
3077855,DNK,Denmark,DK.NJ,DNK,DNK
3077856,DNK,Denmark,DK.RB,DNK,DNK
3077857,DNK,Denmark,DK.RK,DNK,DNK
3077858,DNK,Denmark,DK.RS,DNK,DNK
3077859,DNK,Denmark,DK.SJ,DNK,DNK
3077860,DNK,Denmark,DK.ST,DNK,DNK
3077861,DNK,Denmark,DK.VJ,DNK,DNK
3077862,DNK,Denmark,DK.VS,DNK,DNK
3077863,DNK,Denmark,DK.VB,DNK,DNK
3077864,DOM,Dominican Republic,DO.AZ,DOM,DOM
3077865,DOM,Dominican Republic,DO.BR,DOM,DOM
3077866,DOM,Dominican Republic,DO.BH,DOM,DOM
3077867,DOM,Dominican Republic,DO.DA,DOM,DOM
3077868,DOM,Dominican Republic,DO.NC,DOM,DOM
3077869,DOM,Dominican Republic,DO.DU,DOM,DOM
3077870,DOM,Dominican Republic,DO.SE,DOM,DOM
3077871,DOM,Dominican Republic,DO.ES,DOM,DOM
3077872,DOM,Dominican Republic,DO.HM,DOM,DOM
3077873,DOM,Dominican Republic,DO.IN,DOM,DOM
3077874,DOM,Dominican Republic,DO.AL,DOM,DOM
3077875,DOM,Dominican Republic,DO.EP,DOM,DOM
3077876,DOM,Dominican Republic,DO.RO,DOM,DOM
3077877,DOM,Dominican Republic,DO.VE,DOM,DOM
3077878,DOM,Dominican Republic,DO.MT,DOM,DOM
3077879,DOM,Dominican Republic,DO.MN,DOM,DOM
3077880,DOM,Dominican Republic,DO.MC,DOM,DOM
3077881,DOM,Dominican Republic,DO.MP,DOM,DOM
3077882,DOM,Dominican Republic,DO.PN,DOM,DOM
3077883,DOM,Dominican Republic,DO.PV,DOM,DOM
3077884,DOM,Dominican Republic,DO.PP,DOM,DOM
3077885,DOM,Dominican Republic,DO.SC,DOM,DOM
3077886,DOM,Dominican Republic,DO.SM,DOM,DOM
3077887,DOM,Dominican Republic,DO.CR,DOM,DOM
3077888,DOM,Dominican Republic,DO.JO,DOM,DOM
3077889,DOM,Dominican Republic,DO.JU,DOM,DOM
3077890,DOM,Dominican Republic,DO.PM,DOM,DOM
3077891,DOM,Dominican Republic,DO.SZ,DOM,DOM
3077892,DOM,Dominican Republic,DO.ST,DOM,DOM
3077893,DOM,Dominican Republic,DO.SR,DOM,DOM
3077894,DOM,Dominican Republic,DO.SD,DOM,DOM
3077895,DOM,Dominican Republic,DO.VA,DOM,DOM
3077896,DZA,Algeria,DZ.AR,DZA,DZA
3077897,DZA,Algeria,DZ.AD,DZA,DZA
3077898,DZA,Algeria,DZ.AT,DZA,DZA
3077899,DZA,Algeria,DZ.AL,DZA,DZA
3077900,DZA,Algeria,DZ.AN,DZA,DZA
3077901,DZA,Algeria,DZ.BT,DZA,DZA
3077902,DZA,Algeria,DZ.BJ,DZA,DZA
3077903,DZA,Algeria,DZ.BS,DZA,DZA
3077904,DZA,Algeria,DZ.BL,DZA,DZA
3077905,DZA,Algeria,DZ.BB,DZA,DZA
3077906,DZA,Algeria,DZ.BU,DZA,DZA
3077907,DZA,Algeria,DZ.BM,DZA,DZA
3077908,DZA,Algeria,DZ.CH,DZA,DZA
3077909,DZA,Algeria,DZ.CO,DZA,DZA
3077910,DZA,Algeria,DZ.DJ,DZA,DZA
3077911,DZA,Algeria,DZ.EO,DZA,DZA
3077912,DZA,Algeria,DZ.ET,DZA,DZA
3077913,DZA,Algeria,DZ.GR,DZA,DZA
3077914,DZA,Algeria,DZ.GL,DZA,DZA
3077915,DZA,Algeria,DZ.JJ,DZA,DZA
3077916,DZA,Algeria,DZ.KH,DZA,DZA
3077917,DZA,Algeria,DZ.LG,DZA,DZA
3077918,DZA,Algeria,DZ.MC,DZA,DZA
3077919,DZA,Algeria,DZ.MD,DZA,DZA
3077920,DZA,Algeria,DZ.ML,DZA,DZA
3077921,DZA,Algeria,DZ.MG,DZA,DZA
3077922,DZA,Algeria,DZ.MS,DZA,DZA
3077923,DZA,Algeria,DZ.OR,DZA,DZA
3077924,DZA,Algeria,DZ.OG,DZA,DZA
3077925,DZA,Algeria,DZ.OB,DZA,DZA
3077926,DZA,Algeria,DZ.RE,DZA,DZA
3077927,DZA,Algeria,DZ.SD,DZA,DZA
3077928,DZA,Algeria,DZ.SF,DZA,DZA
3077929,DZA,Algeria,DZ.SK,DZA,DZA
3077930,DZA,Algeria,DZ.SA,DZA,DZA
3077931,DZA,Algeria,DZ.TM,DZA,DZA
3077932,DZA,Algeria,DZ.TB,DZA,DZA
3077933,DZA,Algeria,DZ.TR,DZA,DZA
3077934,DZA,Algeria,DZ.TP,DZA,DZA
3077935,DZA,Algeria,DZ.TS,DZA,DZA
3077936,DZA,Algeria,DZ.TO,DZA,DZA
3077937,ECU,Ecuador,EC.AZ,ECU,ECU
3077938,ECU,Ecuador,EC.BO,ECU,ECU
3077939,ECU,Ecuador,EC.CN,ECU,ECU
3077940,ECU,Ecuador,EC.CR,ECU,ECU
3077941,ECU,Ecuador,EC.CB,ECU,ECU
3077942,ECU,Ecuador,EC.CT,ECU,ECU
3077943,ECU,Ecuador,EC.EO,ECU,ECU
3077944,ECU,Ecuador,EC.ES,ECU,ECU
3077945,ECU,Ecuador,EC.GA,ECU,ECU
3077946,ECU,Ecuador,EC.GU,ECU,ECU
3077947,ECU,Ecuador,EC.IM,ECU,ECU
3077948,ECU,Ecuador,EC.LJ,ECU,ECU
3077949,ECU,Ecuador,EC.LR,ECU,ECU
3077950,ECU,Ecuador,EC.MN,ECU,ECU
3077951,ECU,Ecuador,EC.MS,ECU,ECU
3077952,ECU,Ecuador,EC.PA,ECU,ECU
3077953,ECU,Ecuador,EC.PI,ECU,ECU
3077955,ECU,Ecuador,EC.TU,ECU,ECU
3077956,EGY,Egypt,EG.DQ,EGY,EGY
3077959,EGY,Egypt,EG.FY,EGY,EGY
3077961,EGY,Egypt,EG.IK,EGY,EGY
3077962,EGY,Egypt,EG.IS,EGY,EGY
3077968,EGY,Egypt,EG.SW,EGY,EGY
3077969,EGY,Egypt,EG.SQ,EGY,EGY
3077973,EGY,Egypt,EG.BS,EGY,EGY
3077974,EGY,Egypt,EG.DT,EGY,EGY
3077975,EGY,Egypt,EG.JS,EGY,EGY
3077979,ERI,Eritrea,ER.AN,ERI,ERI
3077980,ERI,Eritrea,ER.DU,ERI,ERI
3077981,ERI,Eritrea,ER.DK,ERI,ERI
3077982,ERI,Eritrea,ER.GB,ERI,ERI
3077983,ERI,Eritrea,ER.MA,ERI,ERI
3077984,ERI,Eritrea,ER.SK,ERI,ERI
3077985,ESH,Western Sahara,EH.BO,ESH,ESH
3077986,ESH,Western Sahara,EH.ES,ESH,ESH
3077987,ESP,Spain,ES.AN,ESP,ESP
3077988,ESP,Spain,ES.AR,ESP,ESP
3077989,ESP,Spain,ES.CB,ESP,ESP
3077990,ESP,Spain,ES.CL,ESP,ESP
3077991,ESP,Spain,ES.CM,ESP,ESP
3077992,ESP,Spain,ES.CT,ESP,ESP
3077993,ESP,Spain,ES.MD,ESP,ESP
3077994,ESP,Spain,ES.NA,ESP,ESP
3077995,ESP,Spain,ES.VC,ESP,ESP
3077996,ESP,Spain,ES.EX,ESP,ESP
3077997,ESP,Spain,ES.GA,ESP,ESP
3077998,ESP,Spain,ES.PM,ESP,ESP
3077999,ESP,Spain,ES.CN,ESP,ESP
3078000,ESP,Spain,ES.LO,ESP,ESP
3078001,ESP,Spain,ES.PV,ESP,ESP
3078002,ESP,Spain,ES.AS,ESP,ESP
3078003,ESP,Spain,ES.MU,ESP,ESP
3078004,EST,Estonia,EE.HA,EST,EST
3078005,EST,Estonia,EE.HI,EST,EST
3078006,EST,Estonia,EE.IV,EST,EST
3078007,EST,Estonia,EE.JR,EST,EST
3078008,EST,Estonia,EE.JN,EST,EST
3078009,EST,Estonia,EE.LN,EST,EST
3078010,EST,Estonia,EE.LV,EST,EST
3078011,EST,Estonia,EE.PR,EST,EST
3078012,EST,Estonia,EE.PL,EST,EST
3078013,EST,Estonia,EE.RA,EST,EST
3078014,EST,Estonia,EE.SA,EST,EST
3078015,EST,Estonia,EE.TA,EST,EST
3078016,EST,Estonia,EE.VG,EST,EST
3078017,EST,Estonia,EE.VD,EST,EST
3078018,EST,Estonia,EE.VR,EST,EST
3078019,ETH,Ethiopia,ET.AA,ETH,ETH
3078020,ETH,Ethiopia,ET.AF,ETH,ETH
3078023,ETH,Ethiopia,ET.DD,ETH,ETH
3078024,ETH,Ethiopia,ET.GA,ETH,ETH
3078025,ETH,Ethiopia,ET.HA,ETH,ETH
3078026,ETH,Ethiopia,ET.OR,ETH,ETH
3078027,ETH,Ethiopia,ET.SN,ETH,ETH
3078028,ETH,Ethiopia,ET.TI,ETH,ETH
3078029,FIN,Finland,FI.LS,FIN,FIN
3078030,FJI,Fiji,FJ.CE,FJI,FJI
3078031,FJI,Fiji,FJ.EA,FJI,FJI
3078032,FJI,Fiji,FJ.NO,FJI,FJI
3078033,FJI,Fiji,FJ.RO,FJI,FJI
3078034,FJI,Fiji,FJ.W,FJI,FJI
3078035,FRA,France,,FRA,FRA
3078036,FRA,France,,FRA,FRA
3078037,FRA,France,,FRA,FRA
3078038,FRA,France,,FRA,FRA
3078039,FRA,France,,FRA,FRA
3078040,FRA,France,,FRA,FRA
3078041,FRA,France,,FRA,FRA
3078042,FRA,France,,FRA,FRA
3078043,FRA,France,,FRA,FRA
3078044,FRA,France,,FRA,FRA
3078045,FRA,France,,FRA,FRA
3078046,FRA,France,,FRA,FRA
3078047,FRA,France,,FRA,FRA
3078048,FRA,France,,FRA,FRA
3078049,FRA,France,,FRA,FRA
3078050,FRA,France,,FRA,FRA
3078051,FRO,Faroe Islands,FO.OS,FRO,FRO
3078052,FRO,Faroe Islands,FO.NO,FRO,FRO
3078053,FRO,Faroe Islands,FO.SA,FRO,FRO
3078054,FRO,Faroe Islands,FO.ST,FRO,FRO
3078055,FRO,Faroe Islands,FO.SN|FO.SS,FRO,FRO
3078056,FRO,Faroe Islands,FO.VG,FRO,FRO
3078057,FSM,Micronesia,FM.CH,FSM,FSM
3078058,FSM,Micronesia,FM.KO,FSM,FSM
3078059,FSM,Micronesia,FM.PO,FSM,FSM
3078060,FSM,Micronesia,FM.YA,FSM,FSM
3078061,GBR,United Kingdom,,GBR,GBR
3078062,GBR,United Kingdom,,GBR,GBR
3078063,GBR,United Kingdom,,GBR,GBR
3078064,GBR,United Kingdom,,GBR,GBR
3078065,GEO,Georgia,GE.AB,GEO,GEO
3078066,GEO,Georgia,GE.AJ,GEO,GEO
3078067,GEO,Georgia,GE.GU,GEO,GEO
3078068,GEO,Georgia,GE.IM,GEO,GEO
3078069,GEO,Georgia,GE.KA,GEO,GEO
3078070,GEO,Georgia,GE.MM,GEO,GEO
3078071,GEO,Georgia,GE.RK,GEO,GEO
3078072,GEO,Georgia,GE.SZ,GEO,GEO
3078073,GEO,Georgia,GE.SD,GEO,GEO
3078074,GEO,Georgia,GE.TB,GEO,GEO
3078075,GHA,Ghana,GH.AH,GHA,GHA
3078076,GHA,Ghana,GH.BA,GHA,GHA
3078077,GHA,Ghana,GH.CP,GHA,GHA
3078078,GHA,Ghana,GH.EP,GHA,GHA
3078079,GHA,Ghana,GH.AA,GHA,GHA
3078080,GHA,Ghana,GH.NP,GHA,GHA
3078081,GHA,Ghana,GH.UE,GHA,GHA
3078082,GHA,Ghana,GH.UW,GHA,GHA
3078083,GHA,Ghana,GH.TV,GHA,GHA
3078084,GHA,Ghana,GH.WP,GHA,GHA
3078085,GIB,Gibraltar,,GIB,GIB
3078086,GIN,Guinea,,GIN,GIN
3078087,GIN,Guinea,,GIN,GIN
3078088,GIN,Guinea,,GIN,GIN
3078090,GIN,Guinea,,GIN,GIN
3078091,GIN,Guinea,,GIN,GIN
3078092,GIN,Guinea,,GIN,GIN
3078093,GIN,Guinea,,GIN,GIN
3078094,GLP,Guadeloupe,GP.BT,GLP,GLP
3078095,GLP,Guadeloupe,GP.PP,GLP,GLP
3078096,GLP,Guadeloupe,GP.SS,GLP,GLP
3078097,GMB,Gambia,GM.BJ,GMB,GMB
3078098,GMB,Gambia,GM.LR,GMB,GMB
3078099,GMB,Gambia,GM.MC,GMB,GMB
3078100,GMB,Gambia,GM.NB,GMB,GMB
3078101,GMB,Gambia,GM.UR,GMB,GMB
3078102,GMB,Gambia,GM.WE,GMB,GMB
3078103,GNB,Guinea-Bissau,GW.BA,GNB,GNB
3078104,GNB,Guinea-Bissau,GW.BM,GNB,GNB
3078105,GNB,Guinea-Bissau,GW.BS,GNB,GNB
3078106,GNB,Guinea-Bissau,GW.BL,GNB,GNB
3078107,GNB,Guinea-Bissau,GW.CA,GNB,GNB
3078108,GNB,Guinea-Bissau,GW.GA,GNB,GNB
3078109,GNB,Guinea-Bissau,GW.OI,GNB,GNB
3078110,GNB,Guinea-Bissau,GW.QU,GNB,GNB
3078111,GNB,Guinea-Bissau,GW.TO,GNB,GNB
3078112,GNQ,Equatorial Guinea,GQ.AN,GNQ,GNQ
3078113,GNQ,Equatorial Guinea,GQ.BN,GNQ,GNQ
3078114,GNQ,Equatorial Guinea,GQ.BS,GNQ,GNQ
3078115,GNQ,Equatorial Guinea,GQ.CS,GNQ,GNQ
3078116,GNQ,Equatorial Guinea,GQ.KN,GNQ,GNQ
3078117,GNQ,Equatorial Guinea,GQ.LI,GNQ,GNQ
3078118,GNQ,Equatorial Guinea,GQ.WN,GNQ,GNQ
3078119,GRC,Greece,GR.AT,GRC,GRC
3078120,GRC,Greece,GR.MA,GRC,GRC
3078121,GRC,Greece,GR.GW,GRC,GRC
3078122,GRC,Greece,GR.II,GRC,GRC
3078123,GRC,Greece,GR.MC,GRC,GRC
3078124,GRC,Greece,GR.CR,GRC,GRC
3078125,GRC,Greece,GR.PP,GRC,GRC
3078126,GRC,Greece,GR.GC,GRC,GRC
3078127,GRD,Grenada,GD.CA,GRD,GRD
3078128,GRD,Grenada,GD.AN,GRD,GRD
3078129,GRD,Grenada,GD.DA,GRD,GRD
3078130,GRD,Grenada,GD.GE,GRD,GRD
3078131,GRD,Grenada,GD.JO,GRD,GRD
3078132,GRD,Grenada,GD.MA,GRD,GRD
3078133,GRD,Grenada,GD.PA,GRD,GRD
3078134,GRL,Greenland,GL.NG,GRL,GRL
3078135,GRL,Greenland,GL.VG,GRL,GRL
